point_id,source,event_type,kind,state,analysis_family,embedding_x,embedding_y,admissibility_score,provenance_score,gsr_sensitivity_score,hrf_completeness_score,leakage_risk_score,conflict_density,review_activity,memory_reuse_score,ood_novelty_score,robustness_score,memory_reuse_count
audit:1050,job_audit,claimed,plan,succeeded,Scientific review,8.373807907104492,-12.384674072265623,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.13564256817583004,0.011589643299084754,0.36,0.16666666666666666,0.11560530145935062,0.29504763926043076,1.0
audit:1051,job_audit,status,plan,succeeded,Scientific review,-7.495003223419189,-6.767908096313477,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.13564256817583004,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11560530145935062,0.29504763926043076,1.0
audit:1052,job_audit,state_changed:JobStatusV1.running,plan,succeeded,Scientific review,19.524932861328125,-4.808570861816406,0.9291949428970081,0.5574683931063007,0.0,0.19797693437999636,0.13152293478794966,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11266270618229321,0.30034431075913415,1.0
audit:1053,job_audit,step,plan,succeeded,Scientific review,-2.436415433883667,-7.601917266845703,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.13564256817583004,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11560530145935062,0.29504763926043076,1.0
audit:1054,job_audit,claimed,plan,succeeded,Task GLM & activation,9.900253295898438,-5.97939395904541,0.9244867904537162,0.5280424403357266,0.16,0.4352996549786734,0.1302062780859384,0.012145385669198882,0.36,0.16666666666666666,0.11011343713244758,0.29504763926043076,1.0
audit:1055,job_audit,status,plan,succeeded,Task GLM & activation,9.942649841308594,1.572097897529602,0.9244867904537162,0.5280424403357266,0.16,0.4352996549786734,0.1302062780859384,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.11011343713244758,0.29504763926043076,1.0
audit:1056,job_audit,state_changed:JobStatusV1.running,plan,succeeded,Task GLM & activation,21.31294250488281,5.451016426086426,0.9291949428970081,0.5574683931063007,0.16,0.49797693437999635,0.12608664469805803,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.10717084185539016,0.30034431075913415,1.0
audit:1057,job_audit,step,plan,succeeded,Task GLM & activation,8.298213005065918,11.946321487426758,0.9244867904537162,0.5280424403357266,0.16,0.4352996549786734,0.1302062780859384,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.11011343713244758,0.29504763926043076,1.0
audit:1058,job_audit,step_update,plan,succeeded,Scientific review,13.139911651611328,-8.920384407043457,0.9258290715745556,0.5364316973409724,0.0,0.15316877239984716,0.14142582887407815,0.010968376186008955,0.45999999999999996,0.16666666666666666,0.12178625914911614,0.29655770552137506,1.0
audit:1059,job_audit,status,plan,succeeded,Scientific review,-7.495883464813232,-6.76688289642334,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.14260032485481255,0.010968376186008955,0.45999999999999996,0.16666666666666666,0.12262518484964073,0.29504763926043076,1.0
audit:1060,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,Scientific review,-7.526923179626465,0.1744332760572433,0.9291949428970081,0.5574683931063007,0.0,0.19797693437999636,0.13848069146693218,0.010968376186008955,0.45999999999999996,0.16666666666666666,0.11968258957258332,0.30034431075913415,1.0
audit:1061,job_audit,claimed,plan,succeeded,QC / preprocessing,2.5722551345825195,12.750473022460938,0.9244867904537162,0.5280424403357266,0.28,0.3957100147308483,0.1400528633784932,0.01738446494862713,0.36,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1062,job_audit,status,plan,succeeded,QC / preprocessing,8.28652286529541,-9.064144134521484,0.9244867904537162,0.5280424403357266,0.28,0.3957100147308483,0.1400528633784932,0.01738446494862713,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1063,job_audit,state_changed:JobStatusV1.running,plan,succeeded,QC / preprocessing,-8.138619422912598,7.892134666442871,0.9291949428970081,0.5574683931063007,0.28,0.45838729413217133,0.13593322999061286,0.01738446494862713,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.30034431075913415,1.0
audit:1064,job_audit,step,plan,succeeded,QC / preprocessing,17.58308982849121,-12.286123275756836,0.9244867904537162,0.5280424403357266,0.28,0.3957100147308483,0.1400528633784932,0.01738446494862713,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1065,job_audit,step_update,plan,succeeded,Scientific review,13.144448280334473,-8.917466163635254,0.9258290715745556,0.5364316973409724,0.0,0.15316877239984716,0.1344680721950956,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11476637575882603,0.29655770552137506,1.0
audit:1066,job_audit,status,plan,succeeded,Scientific review,-7.502726078033447,-6.770320892333984,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.13564256817583004,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11560530145935062,0.29504763926043076,1.0
audit:1067,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,Scientific review,-7.556487083435059,0.1916728764772415,0.9291949428970081,0.5574683931063007,0.0,0.19797693437999636,0.13152293478794966,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11266270618229321,0.30034431075913415,1.0
audit:1068,job_audit,claimed,plan,succeeded,Scientific review,8.355756759643555,-12.40281105041504,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.14113443250273305,0.011589643299084754,0.36,0.16666666666666666,0.12109716578625365,0.29504763926043076,1.0
audit:1069,job_audit,status,plan,succeeded,Scientific review,-7.5594658851623535,-6.810184001922607,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.14113443250273305,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.12109716578625365,0.29504763926043076,1.0
audit:1070,job_audit,state_changed:JobStatusV1.running,plan,succeeded,Scientific review,19.511688232421875,-4.797037601470947,0.9291949428970081,0.5574683931063007,0.0,0.19797693437999636,0.1370147991148527,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11815457050919624,0.30034431075913415,1.0
audit:1071,job_audit,step,plan,succeeded,Scientific review,-2.484891653060913,-7.555764198303223,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.14113443250273305,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.12109716578625365,0.29504763926043076,1.0
audit:1072,job_audit,step_update,plan,succeeded,Task GLM & activation,13.106474876403809,-13.38411808013916,0.9258290715745556,0.5364316973409724,0.16,0.4531687723998471,0.13835445946981598,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.29655770552137506,1.0
audit:1073,job_audit,status,plan,succeeded,Task GLM & activation,9.929997444152832,1.5427595376968384,0.9244867904537162,0.5280424403357266,0.16,0.4352996549786734,0.13952895545055038,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1074,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,Task GLM & activation,3.705784559249878,19.13038444519043,0.9291949428970081,0.5574683931063007,0.16,0.49797693437999635,0.13540932206267003,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.30034431075913415,1.0
audit:1075,job_audit,step_update,plan,succeeded,Task GLM & activation,13.129870414733888,-13.39725112915039,0.9258290715745556,0.5364316973409724,0.16,0.4531687723998471,0.129031782105204,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.10927451143192299,0.29655770552137506,1.0
audit:1076,job_audit,status,plan,succeeded,Task GLM & activation,9.930496215820312,1.5672502517700195,0.9244867904537162,0.5280424403357266,0.16,0.4352996549786734,0.1302062780859384,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.11011343713244758,0.29504763926043076,1.0
audit:1077,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,Task GLM & activation,3.68642258644104,19.15117073059082,0.9291949428970081,0.5574683931063007,0.16,0.49797693437999635,0.12608664469805803,0.012145385669198882,0.45999999999999996,0.16666666666666666,0.10717084185539016,0.30034431075913415,1.0
audit:1078,job_audit,claimed,plan,failed,QC / preprocessing,18.72349166870117,7.95276403427124,0.3632867904537162,0.4580424403357265,0.18,0.1261996549786734,0.21314082104605625,0.6502640416242572,0.36,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1079,job_audit,status,plan,failed,QC / preprocessing,13.82821559906006,12.142508506774902,0.3632867904537162,0.4580424403357265,0.18,0.1261996549786734,0.21314082104605625,0.6502640416242572,0.45999999999999996,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1080,job_audit,state_changed:JobStatusV1.running,plan,failed,QC / preprocessing,10.749713897705078,18.25149726867676,0.3679949428970081,0.4874683931063007,0.18,0.18887693437999636,0.20902118765817584,0.6502640416242572,0.45999999999999996,0.16666666666666666,0.12349351922000217,0.08774431075913412,1.0
audit:1081,job_audit,step,plan,failed,QC / preprocessing,1.450266718864441,-11.80295753479004,0.3632867904537162,0.4580424403357265,0.18,0.1261996549786734,0.21314082104605625,0.6502640416242572,0.45999999999999996,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1082,job_audit,step_update,plan,failed,QC / preprocessing,-6.23750638961792,1.0646402835845947,0.3646290715745556,0.4664316973409724,0.18,0.14406877239984717,0.21196632506532181,0.6502640416242572,0.45999999999999996,0.16666666666666666,0.12559718879653498,0.08395770552137503,1.0
audit:1083,job_audit,status,plan,failed,QC / preprocessing,13.827521324157717,12.141666412353516,0.3640427239791512,0.4627670248696953,0.18,0.13626302003602692,0.2124793792113006,0.6502640416242572,0.45999999999999996,0.16666666666666666,0.1259636560436627,0.08329806447654514,1.0
audit:1084,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,-5.589651584625244,6.334263801574707,0.3679949428970081,0.4874683931063007,0.18,0.18887693437999636,0.22302118765817586,0.7902640416242572,0.45999999999999996,0.16666666666666666,0.12349351922000217,0.08774431075913412,1.0
audit:1085,job_audit,claimed,plan,failed,Scientific review,6.454660892486572,-6.520925998687744,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21712078949540764,0.650968376186009,0.36,0.16666666666666666,0.1303456494902358,0.08244763926043076,1.0
audit:1086,job_audit,status,plan,failed,Scientific review,-3.663400650024414,-2.465626001358032,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21712078949540764,0.650968376186009,0.45999999999999996,0.16666666666666666,0.1303456494902358,0.08244763926043076,1.0
audit:1087,job_audit,state_changed:JobStatusV1.running,plan,failed,Scientific review,16.401607513427734,9.179643630981444,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.2130011561075273,0.650968376186009,0.45999999999999996,0.16666666666666666,0.1274030542131784,0.08774431075913412,1.0
audit:1088,job_audit,step,plan,failed,Scientific review,2.4570975303649902,6.171482563018799,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21712078949540764,0.650968376186009,0.45999999999999996,0.16666666666666666,0.1303456494902358,0.08244763926043076,1.0
audit:1089,job_audit,step_update,plan,failed,Scientific review,-10.490615844726562,3.688493013381958,0.3646290715745556,0.4664316973409724,0.0,0.14406877239984717,0.21594629351467326,0.650968376186009,0.45999999999999996,0.16666666666666666,0.12950672378971123,0.08395770552137503,1.0
audit:1090,job_audit,status,plan,failed,Scientific review,-3.6603283882141113,-2.4610490798950195,0.3640427239791512,0.4627670248696953,0.0,0.13626302003602692,0.216459347660652,0.650968376186009,0.45999999999999996,0.16666666666666666,0.12987319103683892,0.08329806447654514,1.0
audit:1091,job_audit,state_changed:JobStatusV1.failed,plan,failed,Scientific review,13.83785629272461,2.86062240600586,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.2270011561075273,0.790968376186009,0.45999999999999996,0.16666666666666666,0.1274030542131784,0.08774431075913412,1.0
audit:1092,job_audit,step_update,plan,succeeded,Scientific review,13.13455295562744,-8.925642013549805,0.9258290715745556,0.5364316973409724,0.0,0.15316877239984716,0.13995993652199865,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.12025824008572907,0.29655770552137506,1.0
audit:1093,job_audit,status,plan,succeeded,Scientific review,-7.530282974243164,-6.785415649414063,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.14113443250273305,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.12109716578625365,0.29504763926043076,1.0
audit:1094,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,Scientific review,-7.53091287612915,0.1780142188072204,0.9291949428970081,0.5574683931063007,0.0,0.19797693437999636,0.1370147991148527,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.11815457050919624,0.30034431075913415,1.0
audit:1095,job_audit,enqueued,plan,failed,QC / preprocessing,6.141925811767578,7.158152103424072,0.3622213619895756,0.45138351243484764,0.18,0.11201613854980143,0.21399176149424143,0.6494509470448787,0.36,0.16666666666666666,0.12710200728714746,0.08124903223827257,1.0
audit:1096,job_audit,claimed,plan,failed,Task GLM & activation,9.868590354919434,-8.733306884765625,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.213273381213539,0.6515896432990848,0.36,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1097,job_audit,status,plan,failed,Task GLM & activation,23.57209587097168,-8.024033546447754,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.213273381213539,0.6515896432990848,0.45999999999999996,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1098,job_audit,state_changed:JobStatusV1.running,plan,failed,Task GLM & activation,-1.6421294212341309,-15.982694625854492,0.3679949428970081,0.4874683931063007,0.16,0.48887693437999635,0.2091537478256586,0.6515896432990848,0.45999999999999996,0.16666666666666666,0.12349351922000217,0.08774431075913412,1.0
audit:1099,job_audit,step,plan,failed,Task GLM & activation,6.034528255462647,-3.343948602676392,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.213273381213539,0.6515896432990848,0.45999999999999996,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1100,job_audit,step_update,plan,failed,Task GLM & activation,-6.095223426818848,16.64357566833496,0.3646290715745556,0.4664316973409724,0.16,0.4440687723998471,0.21209888523280457,0.6515896432990848,0.45999999999999996,0.16666666666666666,0.12559718879653498,0.08395770552137503,1.0
audit:1101,job_audit,status,plan,failed,Task GLM & activation,23.57117080688477,-8.02552318572998,0.3640427239791512,0.4627670248696953,0.16,0.4362630200360269,0.21261193937878337,0.6515896432990848,0.45999999999999996,0.16666666666666666,0.1259636560436627,0.08329806447654514,1.0
audit:1102,job_audit,state_changed:JobStatusV1.failed,plan,failed,Task GLM & activation,1.048173904418945,-9.98174285888672,0.3679949428970081,0.4874683931063007,0.16,0.48887693437999635,0.2231537478256586,0.7915896432990848,0.45999999999999996,0.16666666666666666,0.12349351922000217,0.08774431075913412,1.0
audit:1103,job_audit,claimed,plan,failed,Scientific review,6.43797779083252,-6.533933639526367,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21198086276291866,0.6521453856691989,0.36,0.16666666666666666,0.12508802180942785,0.08244763926043076,1.0
audit:1104,job_audit,status,plan,failed,Scientific review,-3.674052476882935,-2.4740307331085205,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21198086276291866,0.6521453856691989,0.45999999999999996,0.16666666666666666,0.12508802180942785,0.08244763926043076,1.0
audit:1105,job_audit,state_changed:JobStatusV1.running,plan,failed,Scientific review,16.397897720336914,9.179007530212402,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.2078612293750383,0.6521453856691989,0.45999999999999996,0.16666666666666666,0.12214542653237043,0.08774431075913412,1.0
audit:1106,job_audit,step,plan,failed,Scientific review,2.4615979194641118,6.176499843597412,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21198086276291866,0.6521453856691989,0.45999999999999996,0.16666666666666666,0.12508802180942785,0.08244763926043076,1.0
audit:1107,job_audit,step_update,plan,failed,Scientific review,-10.498425483703612,3.715455055236816,0.3646290715745556,0.4664316973409724,0.0,0.14406877239984717,0.21080636678218426,0.6521453856691989,0.45999999999999996,0.16666666666666666,0.12424909610890325,0.08395770552137503,1.0
audit:1108,job_audit,status,plan,failed,Scientific review,-3.674453020095825,-2.475194931030273,0.3640427239791512,0.4627670248696953,0.0,0.13626302003602692,0.21131942092816303,0.6521453856691989,0.45999999999999996,0.16666666666666666,0.12461556335603095,0.08329806447654514,1.0
audit:1109,job_audit,state_changed:JobStatusV1.failed,plan,failed,Scientific review,13.819406509399414,2.8791420459747314,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.2218612293750383,0.7921453856691989,0.45999999999999996,0.16666666666666666,0.12214542653237043,0.08774431075913412,1.0
audit:1110,job_audit,claimed,plan,failed,Scientific review,6.468161106109619,-6.503418922424316,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.2165682988156446,0.6526481157943292,0.36,0.16666666666666666,0.12962518484964075,0.08244763926043076,1.0
audit:1111,job_audit,status,plan,failed,Scientific review,-3.667307138442993,-2.4676592350006104,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.2165682988156446,0.6526481157943292,0.45999999999999996,0.16666666666666666,0.12962518484964075,0.08244763926043076,1.0
audit:1112,job_audit,state_changed:JobStatusV1.running,plan,failed,Scientific review,16.41597557067871,9.196949005126951,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.21244866542776422,0.6526481157943292,0.45999999999999996,0.16666666666666666,0.12668258957258333,0.08774431075913412,1.0
audit:1113,job_audit,step,plan,failed,Scientific review,2.4643547534942627,6.176332473754883,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.2165682988156446,0.6526481157943292,0.45999999999999996,0.16666666666666666,0.12962518484964075,0.08244763926043076,1.0
audit:1114,job_audit,step_update,plan,failed,Scientific review,-10.481679916381836,3.690551280975342,0.3646290715745556,0.4664316973409724,0.0,0.14406877239984717,0.2153938028349102,0.6526481157943292,0.45999999999999996,0.16666666666666666,0.12878625914911615,0.08395770552137503,1.0
audit:1115,job_audit,status,plan,failed,Scientific review,-3.678248405456543,-2.47865891456604,0.3640427239791512,0.4627670248696953,0.0,0.13626302003602692,0.21590685698088896,0.6526481157943292,0.45999999999999996,0.16666666666666666,0.12915272639624387,0.08329806447654514,1.0
audit:1116,job_audit,state_changed:JobStatusV1.failed,plan,failed,Scientific review,13.81018352508545,2.883244037628174,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.22644866542776423,0.7926481157943293,0.45999999999999996,0.16666666666666666,0.12668258957258333,0.08774431075913412,1.0
audit:1117,job_audit,step,plan,succeeded,Task GLM & activation,17.894947052001953,-12.591609001159668,0.9244867904537162,0.5280424403357266,0.0,0.37318152403577065,0.13839473238833927,0.014284081923404938,0.45999999999999996,0.16666666666666666,0.11808802180942783,0.29504763926043076,1.0
audit:1118,job_audit,step_update,plan,succeeded,Task GLM & activation,6.710265636444092,-9.1595458984375,0.9258290715745556,0.5364316973409724,0.0,0.39105064145694435,0.13722023640760486,0.014284081923404938,0.45999999999999996,0.16666666666666666,0.11724909610890324,0.29655770552137506,1.0
audit:1119,job_audit,status,plan,succeeded,Task GLM & activation,8.432814598083496,-9.273210525512695,0.9244867904537162,0.5280424403357266,0.0,0.37318152403577065,0.13839473238833927,0.014284081923404938,0.45999999999999996,0.16666666666666666,0.11808802180942783,0.29504763926043076,1.0
audit:1120,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,Task GLM & activation,-6.602782726287842,-2.695946455001831,0.9291949428970081,0.5574683931063007,0.0,0.4358588034370936,0.1342750990004589,0.014284081923404938,0.45999999999999996,0.16666666666666666,0.11514542653237042,0.30034431075913415,1.0
audit:1121,job_audit,claimed,plan,failed,Scientific review,6.4410247802734375,-6.540796756744385,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.2095943110899431,0.653107072440215,0.36,0.16666666666666666,0.12260530145935063,0.08244763926043076,1.0
audit:1122,job_audit,status,plan,failed,Scientific review,-3.65380597114563,-2.454371929168701,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.2095943110899431,0.653107072440215,0.45999999999999996,0.16666666666666666,0.12260530145935063,0.08244763926043076,1.0
audit:1123,job_audit,state_changed:JobStatusV1.running,plan,failed,Scientific review,16.382423400878906,9.162493705749512,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.20547467770206268,0.653107072440215,0.45999999999999996,0.16666666666666666,0.11966270618229322,0.08774431075913412,1.0
audit:1124,job_audit,step,plan,failed,Scientific review,2.450265884399414,6.170098304748535,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.2095943110899431,0.653107072440215,0.45999999999999996,0.16666666666666666,0.12260530145935063,0.08244763926043076,1.0
audit:1125,job_audit,step_update,plan,failed,Scientific review,-10.498300552368164,3.706588506698608,0.3646290715745556,0.4664316973409724,0.0,0.14406877239984717,0.20841981510920865,0.653107072440215,0.45999999999999996,0.16666666666666666,0.12176637575882604,0.08395770552137503,1.0
audit:1126,job_audit,status,plan,failed,Scientific review,-3.655007123947144,-2.4562904834747314,0.3640427239791512,0.4627670248696953,0.0,0.13626302003602692,0.20893286925518745,0.653107072440215,0.45999999999999996,0.16666666666666666,0.12213284300595374,0.08329806447654514,1.0
audit:1127,job_audit,state_changed:JobStatusV1.failed,plan,failed,Scientific review,13.825825691223145,2.872082471847534,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.2194746777020627,0.793107072440215,0.45999999999999996,0.16666666666666666,0.11966270618229322,0.08774431075913412,1.0
audit:1128,job_audit,claimed,plan,failed,Task GLM & activation,9.88113021850586,-8.721266746520996,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.2041446666817592,0.6535292716274068,0.36,0.16666666666666666,0.11711343713244758,0.08244763926043076,1.0
audit:1129,job_audit,status,plan,failed,Task GLM & activation,23.562950134277344,-8.04806137084961,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.2041446666817592,0.6535292716274068,0.45999999999999996,0.16666666666666666,0.11711343713244758,0.08244763926043076,1.0
audit:1130,job_audit,state_changed:JobStatusV1.running,plan,failed,Task GLM & activation,-1.6461557149887085,-15.97887897491455,0.3679949428970081,0.4874683931063007,0.16,0.48887693437999635,0.20002503329387883,0.6535292716274068,0.45999999999999996,0.16666666666666666,0.11417084185539017,0.08774431075913412,1.0
audit:1131,job_audit,step,plan,failed,Task GLM & activation,6.0384016036987305,-3.349419593811035,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.2041446666817592,0.6535292716274068,0.45999999999999996,0.16666666666666666,0.11711343713244758,0.08244763926043076,1.0
audit:1132,job_audit,step_update,plan,failed,Task GLM & activation,-6.081883907318115,16.657102584838867,0.3646290715745556,0.4664316973409724,0.16,0.4440687723998471,0.2029701707010248,0.6535292716274068,0.45999999999999996,0.16666666666666666,0.116274511431923,0.08395770552137503,1.0
audit:1133,job_audit,status,plan,failed,Task GLM & activation,23.589941024780277,-8.051401138305664,0.3640427239791512,0.4627670248696953,0.16,0.4362630200360269,0.20348322484700357,0.6535292716274068,0.45999999999999996,0.16666666666666666,0.1166409786790507,0.08329806447654514,1.0
audit:1134,job_audit,state_changed:JobStatusV1.failed,plan,failed,Task GLM & activation,1.0553746223449707,-9.989476203918455,0.3679949428970081,0.4874683931063007,0.16,0.48887693437999635,0.21402503329387884,0.7935292716274068,0.45999999999999996,0.16666666666666666,0.11417084185539017,0.08774431075913412,1.0
audit:1135,job_audit,claimed,plan,failed,QC / preprocessing,18.710912704467773,7.931215286254883,0.3632867904537162,0.4580424403357265,0.18,0.1261996549786734,0.21305951158811842,0.6494509470448787,0.36,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1136,job_audit,status,plan,failed,QC / preprocessing,13.827404022216797,12.141611099243164,0.3632867904537162,0.4580424403357265,0.18,0.1261996549786734,0.21305951158811842,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1137,job_audit,state_changed:JobStatusV1.running,plan,failed,QC / preprocessing,10.75252914428711,18.25322914123535,0.3679949428970081,0.4874683931063007,0.18,0.18887693437999636,0.20893987820023802,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.12349351922000217,0.08774431075913412,1.0
audit:1138,job_audit,step,plan,failed,QC / preprocessing,1.4539145231246948,-11.806747436523438,0.3632867904537162,0.4580424403357265,0.18,0.1261996549786734,0.21305951158811842,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.12643611449705958,0.08244763926043076,1.0
audit:1139,job_audit,step_update,plan,failed,QC / preprocessing,-6.236318588256836,1.0636398792266846,0.3646290715745556,0.4664316973409724,0.18,0.14406877239984717,0.211885015607384,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.12559718879653498,0.08395770552137503,1.0
audit:1140,job_audit,status,plan,failed,QC / preprocessing,13.82640266418457,12.141464233398438,0.3640427239791512,0.4627670248696953,0.18,0.13626302003602692,0.21239806975336278,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.1259636560436627,0.08329806447654514,1.0
audit:1141,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,-5.588486671447754,6.335495948791504,0.3679949428970081,0.4874683931063007,0.18,0.18887693437999636,0.222939878200238,0.7894509470448787,0.45999999999999996,0.16666666666666666,0.12349351922000217,0.08774431075913412,1.0
audit:1142,job_audit,step,plan,succeeded,QC / preprocessing,17.574369430541992,-12.277804374694824,0.9244867904537162,0.5280424403357266,0.28,0.3957100147308483,0.13994484100259705,0.01630424118966557,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1143,job_audit,step,plan,succeeded,QC / preprocessing,17.574630737304688,-12.278069496154783,0.9244867904537162,0.5280424403357266,0.28,0.3957100147308483,0.13994484100259705,0.01630424118966557,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1144,job_audit,step,plan,succeeded,QC / preprocessing,17.57573127746582,-12.279191970825195,0.9244867904537162,0.5280424403357266,0.28,0.3957100147308483,0.13994484100259705,0.01630424118966557,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1145,job_audit,step_update,plan,succeeded,QC / preprocessing,6.6004838943481445,-9.21921730041504,0.9258290715745556,0.5364316973409724,0.28,0.41357913215202213,0.13877034502186264,0.01630424118966557,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.29655770552137506,1.0
audit:1146,job_audit,status,plan,succeeded,QC / preprocessing,8.278759956359863,-9.05693817138672,0.9244867904537162,0.5280424403357266,0.28,0.3957100147308483,0.13994484100259705,0.01630424118966557,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.29504763926043076,1.0
audit:1147,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,QC / preprocessing,-5.305051326751709,-8.579965591430664,0.9291949428970081,0.5574683931063007,0.28,0.45838729413217133,0.1358252076147167,0.01630424118966557,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.30034431075913415,1.0
audit:1148,job_audit,step,plan,succeeded,Connectivity / graph,-1.7298706769943235,16.636106491088867,0.9244867904537162,0.5280424403357266,0.1,0.19054915219617155,0.1439002716603619,0.016763197835551333,0.45999999999999996,0.16666666666666666,0.12334564949023581,0.29504763926043076,1.0
audit:1149,job_audit,step,plan,succeeded,Connectivity / graph,-1.7254546880722046,16.64007568359375,0.9244867904537162,0.5280424403357266,0.1,0.19054915219617155,0.1439002716603619,0.016763197835551333,0.45999999999999996,0.16666666666666666,0.12334564949023581,0.29504763926043076,1.0
audit:1150,job_audit,step,plan,succeeded,Connectivity / graph,-1.7423622608184814,16.626127243041992,0.9244867904537162,0.5280424403357266,0.1,0.19054915219617155,0.1439002716603619,0.016763197835551333,0.45999999999999996,0.16666666666666666,0.12334564949023581,0.29504763926043076,1.0
