artifact_count,attempt,audit_id,claimed_at,cpus,created_at,duration_s,error_present,event_created_at,event_offset_s,event_type,exit_code,finished_at,gpu_req,job_id,job_name_present,kind,max_attempts,memory_gb,payload_key_count,payload_text_len,plan_event_count,point_id,priority,project_present,prompt_len,queued_at,run_dir_present,run_id_present,session_present,source,started_at,state,step_count,term_activation,term_clinical,term_connectivity,term_decoding,term_diffusion,term_eeg,term_evidence,term_glm,term_graph,term_meg,term_memory,term_meta_analysis,term_neurosynth,term_nimare,term_ood,term_openneuro,term_prediction,term_preprocess,term_qc,term_review,term_tractography,tool_id,updated_at,user_present,walltime_minutes,conversation_event_count,has_observation,has_research_events,has_review_verdict,has_tool_trace,has_trace,has_trajectory,tool_trace_event_count,trace_event_count,analysis_family,point_label,embedding_x,embedding_y
0,0,1271.0,1771894552.0,1,1771894541,12,0,1771894552.0,11,step,-1,1771894553,0,job_de10ab639439,0,plan,3,4.0,2,317,0,audit:1271,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / failed,6.045368671417236,-3.3548977375030518
0,0,1272.0,1771894552.0,1,1771894541,12,0,1771894553.0,12,step_update,-1,1771894553,0,job_de10ab639439,0,plan,3,4.0,4,260,0,audit:1272,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step_update / failed,-6.077853202819824,16.66170310974121
0,0,1273.0,1771894552.0,1,1771894541,12,0,1771894553.0,12,status,-1,1771894553,0,job_de10ab639439,0,plan,3,4.0,3,91,0,audit:1273,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / failed,23.570043563842773,-8.038365364074707
0,0,1274.0,1771894552.0,1,1771894541,12,0,1771894553.0,12,state_changed:JobStatusV1.failed,-1,1771894553,0,job_de10ab639439,0,plan,3,4.0,17,1817,0,audit:1274,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.failed / failed,1.0559017658233643,-9.988704681396484
0,0,1275.0,1771894553.0,1,1771894541,13,0,1771894553.0,12,claimed,-1,1771894554,0,job_3dda6b225db9,0,plan,3,4.0,2,45,0,audit:1275,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / claimed / failed,9.883147239685059,-8.717842102050781
0,0,1276.0,1771894553.0,1,1771894541,13,0,1771894553.0,12,status,-1,1771894554,0,job_3dda6b225db9,0,plan,3,4.0,2,39,0,audit:1276,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / failed,23.56670570373535,-8.048272132873535
0,0,1277.0,1771894553.0,1,1771894541,13,0,1771894553.0,12,state_changed:JobStatusV1.running,-1,1771894554,0,job_3dda6b225db9,0,plan,3,4.0,17,1301,0,audit:1277,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.running / failed,-1.646419644355774,-15.978379249572754
0,0,1278.0,1771894553.0,1,1771894541,13,0,1771894553.0,12,step,-1,1771894554,0,job_3dda6b225db9,0,plan,3,4.0,2,317,0,audit:1278,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / failed,6.052773475646973,-3.361635446548462
0,0,1279.0,1771894553.0,1,1771894541,13,0,1771894554.0,13,step_update,-1,1771894554,0,job_3dda6b225db9,0,plan,3,4.0,4,260,0,audit:1279,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step_update / failed,-6.065969467163086,16.672842025756836
0,0,1280.0,1771894553.0,1,1771894541,13,0,1771894554.0,13,status,-1,1771894554,0,job_3dda6b225db9,0,plan,3,4.0,3,91,0,audit:1280,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / failed,23.57193374633789,-8.03536319732666
0,0,1281.0,1771894553.0,1,1771894541,13,0,1771894554.0,13,state_changed:JobStatusV1.failed,-1,1771894554,0,job_3dda6b225db9,0,plan,3,4.0,17,1817,0,audit:1281,5.0,1,26,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.failed / failed,1.078940510749817,-10.01314926147461
0,0,1282.0,1771894554.0,1,1771894541,14,0,1771894554.0,13,claimed,-1,1771894555,0,job_0bab1c6608ab,0,plan,3,4.0,2,45,0,audit:1282,5.0,1,47,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / claimed / failed,6.4358978271484375,-6.519123077392578
0,0,1283.0,1771894554.0,1,1771894541,14,0,1771894554.0,13,status,-1,1771894555,0,job_0bab1c6608ab,0,plan,3,4.0,2,39,0,audit:1283,5.0,1,47,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / failed,-3.649763584136963,-2.449921131134033
0,0,1284.0,1771894554.0,1,1771894541,14,0,1771894554.0,13,state_changed:JobStatusV1.running,-1,1771894555,0,job_0bab1c6608ab,0,plan,3,4.0,17,1234,0,audit:1284,5.0,1,47,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.running / failed,16.3690185546875,9.147908210754395
0,0,1285.0,1771894554.0,1,1771894541,14,0,1771894554.0,13,step,-1,1771894555,0,job_0bab1c6608ab,0,plan,3,4.0,2,338,0,audit:1285,5.0,1,47,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step / failed,2.456202507019043,6.174894332885742
0,0,1286.0,1771894554.0,1,1771894541,14,0,1771894555.0,14,step_update,-1,1771894555,0,job_0bab1c6608ab,0,plan,3,4.0,4,260,0,audit:1286,5.0,1,47,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step_update / failed,-10.482086181640625,3.687732696533203
0,0,1287.0,1771894554.0,1,1771894541,14,0,1771894555.0,14,status,-1,1771894555,0,job_0bab1c6608ab,0,plan,3,4.0,3,91,0,audit:1287,5.0,1,47,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / failed,-3.621091604232788,-2.42250919342041
0,0,1288.0,1771894554.0,1,1771894541,14,0,1771894555.0,14,state_changed:JobStatusV1.failed,-1,1771894555,0,job_0bab1c6608ab,0,plan,3,4.0,17,1771,0,audit:1288,5.0,1,47,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.failed / failed,13.821572303771973,2.8738949298858643
0,0,1289.0,1771894555.0,1,1771894541,15,0,1771894555.0,14,claimed,-1,1771894556,0,job_31634a497d89,0,plan,3,4.0,2,45,0,audit:1289,5.0,1,43,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / claimed / failed,18.72115707397461,7.943554878234863
0,0,1290.0,1771894555.0,1,1771894541,15,0,1771894555.0,14,status,-1,1771894556,0,job_31634a497d89,0,plan,3,4.0,2,39,0,audit:1290,5.0,1,43,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,13.827937126159668,12.142146110534668
0,0,1291.0,1771894555.0,1,1771894541,15,0,1771894555.0,14,state_changed:JobStatusV1.running,-1,1771894556,0,job_31634a497d89,0,plan,3,4.0,17,1207,0,audit:1291,5.0,1,43,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.running / failed,10.74999713897705,18.251543045043945
0,0,1292.0,1771894555.0,1,1771894541,15,0,1771894556.0,15,step,-1,1771894556,0,job_31634a497d89,0,plan,3,4.0,2,334,0,audit:1292,5.0,1,43,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,1.4526715278625488,-11.805272102355957
0,0,1293.0,1771894555.0,1,1771894541,15,0,1771894556.0,15,step_update,-1,1771894556,0,job_31634a497d89,0,plan,3,4.0,4,260,0,audit:1293,5.0,1,43,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step_update / failed,-6.236481666564941,1.0636372566223145
0,0,1294.0,1771894555.0,1,1771894541,15,0,1771894556.0,15,status,-1,1771894556,0,job_31634a497d89,0,plan,3,4.0,3,91,0,audit:1294,5.0,1,43,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,13.8440523147583,12.158537864685059
0,0,1295.0,1771894555.0,1,1771894541,15,0,1771894556.0,15,state_changed:JobStatusV1.failed,-1,1771894556,0,job_31634a497d89,0,plan,3,4.0,17,1740,0,audit:1295,5.0,1,43,1771894541.0,1,1,1,job_audit,1771894541,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.failed / failed,-5.589329242706299,6.33442497253418
1,0,1296.0,1771894544.0,1,1771894539,17,0,1771894556.0,17,step_update,-1,1771894556,0,job_6ef4e06bb4fc,0,plan,3,4.0,4,89,0,audit:1296,5.0,1,43,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step_update / succeeded,13.134625434875488,-13.400221824645996
1,0,1297.0,1771894546.0,1,1771894539,17,0,1771894556.0,17,step_update,-1,1771894556,0,job_37dbf101cc27,0,plan,3,4.0,4,89,0,audit:1297,5.0,1,40,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step_update / succeeded,13.28643798828125,-8.817188262939453
1,0,1298.0,1771894544.0,1,1771894539,17,0,1771894556.0,17,status,-1,1771894556,0,job_6ef4e06bb4fc,0,plan,3,4.0,2,41,0,audit:1298,5.0,1,43,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / succeeded,9.801806449890137,1.510833978652954
1,0,1299.0,1771894544.0,1,1771894539,17,0,1771894556.0,17,state_changed:JobStatusV1.succeeded,-1,1771894556,0,job_6ef4e06bb4fc,0,plan,3,4.0,17,2007,0,audit:1299,5.0,1,43,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.succeeded / succeeded,3.7082138061523438,19.133230209350586
1,0,1300.0,1771894546.0,1,1771894539,17,0,1771894556.0,17,status,-1,1771894556,0,job_37dbf101cc27,0,plan,3,4.0,2,41,0,audit:1300,5.0,1,40,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / succeeded,-7.823877811431885,-6.958885669708252
1,0,1301.0,1771894546.0,1,1771894539,17,0,1771894556.0,17,state_changed:JobStatusV1.succeeded,-1,1771894556,0,job_37dbf101cc27,0,plan,3,4.0,17,2004,0,audit:1301,5.0,1,40,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.succeeded / succeeded,-7.693943500518799,0.32256171107292175
1,0,1302.0,1771894545.0,1,1771894539,18,0,1771894557.0,18,step_update,-1,1771894557,0,job_42a16897c5b2,0,plan,3,4.0,4,89,0,audit:1302,5.0,1,43,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step_update / succeeded,13.135221481323242,-13.39857292175293
1,0,1303.0,1771894545.0,1,1771894539,18,0,1771894557.0,18,status,-1,1771894557,0,job_42a16897c5b2,0,plan,3,4.0,2,41,0,audit:1303,5.0,1,43,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / succeeded,9.785422325134277,1.5173945426940918
1,0,1304.0,1771894545.0,1,1771894539,18,0,1771894557.0,18,state_changed:JobStatusV1.succeeded,-1,1771894557,0,job_42a16897c5b2,0,plan,3,4.0,17,2007,0,audit:1304,5.0,1,43,1771894539.0,1,1,1,job_audit,1771894539,succeeded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.succeeded / succeeded,3.7056617736816406,19.13533592224121
6,0,1305.0,1771894541.0,1,1771894538,20,0,1771894557.0,19,step,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,2,311,0,audit:1305,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / succeeded,8.378385543823242,8.43603515625
6,0,1306.0,1771894541.0,1,1771894538,20,0,1771894558.0,20,step,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,2,287,0,audit:1306,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / succeeded,8.37851333618164,8.437088012695312
6,0,1307.0,1771894541.0,1,1771894538,20,0,1771894558.0,20,step,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,2,287,0,audit:1307,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / succeeded,8.37398910522461,8.437516212463379
6,0,1308.0,1771894541.0,1,1771894538,20,0,1771894558.0,20,step,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,2,287,0,audit:1308,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / succeeded,8.377941131591797,8.437159538269043
6,0,1309.0,1771894541.0,1,1771894538,20,0,1771894558.0,20,step,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,2,287,0,audit:1309,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / succeeded,8.378095626831055,8.437338829040527
6,0,1310.0,1771894541.0,1,1771894538,20,0,1771894558.0,20,step_update,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,4,89,0,audit:1310,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step_update / succeeded,13.6251220703125,-10.85058879852295
6,0,1311.0,1771894541.0,1,1771894538,20,0,1771894558.0,20,status,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,2,41,0,audit:1311,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / succeeded,12.250261306762695,11.705140113830566
6,0,1312.0,1771894541.0,1,1771894538,20,0,1771894558.0,20,state_changed:JobStatusV1.succeeded,-1,1771894558,0,job_773c315cdc49,0,plan,3,4.0,17,9412,0,audit:1312,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,succeeded,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.succeeded / succeeded,-5.098018169403076,-8.959927558898926
3,0,1313.0,1771894542.0,1,1771894538,25,0,1771894563.0,25,step,-1,1771894563,0,job_38ec4a36de79,0,plan,3,4.0,2,303,0,audit:1313,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Connectivity / graph,job_audit / step / succeeded,-1.5061366558074951,16.84320640563965
3,0,1314.0,1771894542.0,1,1771894538,25,0,1771894563.0,25,step,-1,1771894563,0,job_38ec4a36de79,0,plan,3,4.0,2,295,0,audit:1314,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Connectivity / graph,job_audit / step / succeeded,-1.5004757642745972,16.84759521484375
3,0,1315.0,1771894542.0,1,1771894538,25,0,1771894563.0,25,step_update,-1,1771894563,0,job_38ec4a36de79,0,plan,3,4.0,4,89,0,audit:1315,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Connectivity / graph,job_audit / step_update / succeeded,13.491172790527344,-10.650106430053711
3,0,1316.0,1771894542.0,1,1771894538,25,0,1771894563.0,25,status,-1,1771894563,0,job_38ec4a36de79,0,plan,3,4.0,2,41,0,audit:1316,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Connectivity / graph,job_audit / status / succeeded,7.257472038269043,0.3302568793296814
3,0,1317.0,1771894542.0,1,1771894538,25,0,1771894563.0,25,state_changed:JobStatusV1.succeeded,-1,1771894563,0,job_38ec4a36de79,0,plan,3,4.0,17,5041,0,audit:1317,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Connectivity / graph,job_audit / state_changed:JobStatusV1.succeeded / succeeded,-4.868872165679932,-8.864380836486816
9,0,1318.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,311,0,audit:1318,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.519537925720215,11.098350524902344
9,0,1319.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,303,0,audit:1319,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.520903587341309,11.096980094909668
9,0,1320.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,287,0,audit:1320,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.523192405700684,11.091719627380371
9,0,1321.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,287,0,audit:1321,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.5195894241333,11.098029136657715
9,0,1322.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,295,0,audit:1322,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.519444465637207,11.098270416259766
9,0,1323.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,296,0,audit:1323,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.519822120666504,11.09493350982666
9,0,1324.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,308,0,audit:1324,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.520771980285645,11.095320701599121
9,0,1325.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,308,0,audit:1325,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / succeeded,12.51945686340332,11.098214149475098
9,0,1326.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,step_update,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,4,89,0,audit:1326,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step_update / succeeded,13.570581436157227,-10.778470039367676
9,0,1327.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,status,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,2,41,0,audit:1327,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / succeeded,12.423794746398926,11.296113967895508
9,0,1328.0,1771894543.0,1,1771894538,50,0,1771894588.0,50,state_changed:JobStatusV1.succeeded,-1,1771894588,0,job_ef390fd03450,0,plan,3,4.0,17,13435,0,audit:1328,5.0,1,53,1771894538.0,1,1,1,job_audit,1771894538,succeeded,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.succeeded / succeeded,-5.164572715759277,-8.718339920043945
2,0,1329.0,1771894614.0,1,1771894538,112,0,1771894613.0,75,recovered,-1,1771894650,0,job_039ae862d384,0,plan,3,4.0,3,79,0,audit:1329,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,failed,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / recovered / failed,10.448246002197266,-14.811853408813477
2,0,1330.0,1771894614.0,1,1771894538,112,0,1771894614.0,76,claimed,-1,1771894650,0,job_039ae862d384,0,plan,3,4.0,2,45,0,audit:1330,5.0,1,43,1771894538.0,1,1,1,job_audit,1771894538,failed,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / claimed / failed,5.67189359664917,-6.007822513580322
